date,Observations,,1850-1900
1965.625,-0.149,0.192,0.192
1965.709,-0.202,0.139,0.139
1965.792,-0.098,0.243,0.243
1965.875,-0.146,0.195,0.195
1965.959,-0.142,0.199,0.199
1966.042,-0.259,0.082,0.082
1966.125,-0.156,0.185,0.185
1966.209,-0.154,0.187,0.187
1966.292,-0.182,0.159,0.159
1966.375,-0.207,0.134,0.134
1966.459,-0.073,0.268,0.268
1966.542,0.000,0.341,0.341
1966.625,-0.103,0.238,0.238
1966.709,-0.083,0.258,0.258
1966.792,-0.195,0.146,0.146
1966.875,-0.101,0.240,0.240
1966.959,-0.147,0.194,0.194
1967.042,-0.213,0.128,0.128
1967.125,-0.324,0.017,0.017
1967.209,-0.103,0.238,0.238
1967.292,-0.136,0.205,0.205
1967.375,0.050,0.391,0.391
1967.459,-0.117,0.224,0.224
1967.542,-0.059,0.282,0.282
1967.625,-0.085,0.256,0.256
1967.709,-0.117,0.224,0.224
1967.792,0.006,0.347,0.347
1967.875,-0.108,0.233,0.233
1967.959,-0.147,0.194,0.194
1968.042,-0.329,0.012,0.012
1968.125,-0.251,0.090,0.090
1968.209,0.011,0.352,0.352
1968.292,-0.178,0.163,0.163
1968.375,-0.223,0.118,0.118
1968.459,-0.156,0.185,0.185
1968.542,-0.190,0.151,0.151
1968.625,-0.138,0.203,0.203
1968.709,-0.213,0.128,0.128
1968.792,0.000,0.341,0.341
1968.875,-0.114,0.227,0.227
1968.959,-0.183,0.158,0.158
1969.042,-0.182,0.159,0.159
1969.125,-0.218,0.123,0.123
1969.209,-0.108,0.233,0.233
1969.292,0.045,0.386,0.386
1969.375,0.073,0.414,0.414
1969.459,-0.005,0.336,0.336
1969.542,-0.096,0.245,0.245
1969.625,-0.054,0.287,0.287
1969.709,-0.016,0.325,0.325
1969.792,0.008,0.349,0.349
1969.875,0.049,0.390,0.390
1969.959,0.155,0.496,0.496
1970.042,0.006,0.347,0.347
1970.125,0.087,0.428,0.428
1970.209,-0.093,0.248,0.248
1970.292,-0.049,0.292,0.292
1970.375,-0.119,0.222,0.222
1970.459,-0.105,0.236,0.236
1970.542,-0.082,0.259,0.259
1970.625,-0.160,0.181,0.181
1970.709,-0.015,0.326,0.326
1970.792,-0.064,0.277,0.277
1970.875,-0.067,0.274,0.274
1970.959,-0.209,0.132,0.132
1971.042,-0.136,0.205,0.205
1971.125,-0.287,0.054,0.054
1971.209,-0.322,0.019,0.019
1971.292,-0.215,0.126,0.126
1971.375,-0.193,0.148,0.148
1971.459,-0.233,0.108,0.108
1971.542,-0.167,0.174,0.174
1971.625,-0.154,0.187,0.187
1971.709,-0.129,0.212,0.212
1971.792,-0.147,0.194,0.194
1971.875,-0.134,0.207,0.207
1971.959,-0.210,0.131,0.131
1972.042,-0.371,-0.030,-0.030
1972.125,-0.286,0.055,0.055
1972.209,-0.137,0.204,0.204
1972.292,-0.097,0.244,0.244
1972.375,-0.099,0.242,0.242
1972.459,-0.033,0.308,0.308
1972.542,-0.076,0.265,0.265
1972.625,0.056,0.397,0.397
1972.709,-0.064,0.277,0.277
1972.792,-0.032,0.309,0.309
1972.875,-0.049,0.292,0.292
1972.959,0.101,0.442,0.442
1973.042,0.128,0.469,0.469
1973.125,0.193,0.534,0.534
1973.209,0.138,0.479,0.479
1973.292,0.172,0.513,0.513
1973.375,0.116,0.457,0.457
1973.459,0.103,0.444,0.444
1973.542,0.022,0.363,0.363
1973.625,-0.021,0.320,0.320
1973.709,-0.015,0.326,0.326
1973.792,0.007,0.348,0.348
1973.875,-0.042,0.299,0.299
1973.959,-0.130,0.211,0.211
1974.042,-0.283,0.058,0.058
1974.125,-0.412,-0.071,-0.071
1974.209,-0.223,0.118,0.118
1974.292,-0.206,0.135,0.135
1974.375,-0.138,0.203,0.203
1974.459,-0.116,0.225,0.225
1974.542,-0.113,0.228,0.228
1974.625,0.018,0.359,0.359
1974.709,-0.115,0.226,0.226
1974.792,-0.130,0.211,0.211
1974.875,-0.144,0.197,0.197
1974.959,-0.208,0.133,0.133
1975.042,-0.058,0.283,0.283
1975.125,-0.036,0.305,0.305
1975.209,-0.022,0.319,0.319
1975.292,-0.050,0.291,0.291
1975.375,0.031,0.372,0.372
1975.459,-0.072,0.269,0.269
1975.542,-0.097,0.244,0.244
1975.625,-0.223,0.118,0.118
1975.709,-0.116,0.225,0.225
1975.792,-0.178,0.163,0.163
1975.875,-0.264,0.077,0.077
1975.959,-0.256,0.085,0.085
1976.042,-0.162,0.179,0.179
1976.125,-0.227,0.114,0.114
1976.209,-0.362,-0.021,-0.021
1976.292,-0.174,0.167,0.167
1976.375,-0.334,0.007,0.007
1976.459,-0.223,0.118,0.118
1976.542,-0.167,0.174,0.174
1976.625,-0.216,0.125,0.125
1976.709,-0.143,0.198,0.198
1976.792,-0.305,0.036,0.036
1976.875,-0.132,0.209,0.209
1976.959,-0.013,0.328,0.328
1977.042,0.099,0.440,0.440
1977.125,0.112,0.453,0.453
1977.209,0.093,0.434,0.434
1977.292,0.153,0.494,0.494
1977.375,0.199,0.540,0.540
1977.459,0.197,0.538,0.538
1977.542,0.112,0.453,0.453
1977.625,0.105,0.446,0.446
1977.709,0.006,0.347,0.347
1977.792,-0.005,0.336,0.336
1977.875,0.118,0.459,0.459
1977.959,-0.047,0.294,0.294
1978.042,0.012,0.353,0.353
1978.125,0.042,0.383,0.383
1978.209,0.057,0.398,0.398
1978.292,0.041,0.382,0.382
1978.375,-0.002,0.339,0.339
1978.459,-0.067,0.274,0.274
1978.542,-0.017,0.324,0.324
1978.625,-0.194,0.147,0.147
1978.709,0.014,0.355,0.355
1978.792,-0.048,0.293,0.293
1978.875,0.079,0.420,0.420
1978.959,0.000,0.341,0.341
1979.042,0.031,0.372,0.372
1979.125,-0.164,0.177,0.177
1979.209,0.055,0.396,0.396
1979.292,0.046,0.387,0.387
1979.375,-0.030,0.311,0.311
1979.459,0.049,0.390,0.390
1979.542,0.003,0.344,0.344
1979.625,0.096,0.437,0.437
1979.709,0.156,0.497,0.497
1979.792,0.167,0.508,0.508
1979.875,0.195,0.536,0.536
1979.959,0.379,0.720,0.720
1980.042,0.218,0.559,0.559
1980.125,0.316,0.657,0.657
1980.209,0.175,0.516,0.516
1980.292,0.216,0.557,0.557
1980.375,0.233,0.574,0.574
1980.459,0.118,0.459,0.459
1980.542,0.165,0.506,0.506
1980.625,0.128,0.469,0.469
1980.709,0.115,0.456,0.456
1980.792,0.078,0.419,0.419
1980.875,0.210,0.551,0.551
1980.959,0.114,0.455,0.455
1981.042,0.420,0.761,0.761
1981.125,0.302,0.643,0.643
1981.209,0.312,0.653,0.653
1981.292,0.198,0.539,0.539
1981.375,0.137,0.478,0.478
1981.459,0.220,0.561,0.561
1981.542,0.235,0.576,0.576
1981.625,0.258,0.599,0.599
1981.709,0.103,0.444,0.444
1981.792,0.054,0.395,0.395
1981.875,0.155,0.496,0.496
1981.959,0.338,0.679,0.679
1982.042,-0.019,0.322,0.322
1982.125,0.061,0.402,0.402
1982.209,-0.119,0.222,0.222
1982.292,0.033,0.374,0.374
1982.375,0.077,0.418,0.418
1982.459,0.002,0.343,0.343
1982.542,0.056,0.397,0.397
1982.625,-0.027,0.314,0.314
1982.709,0.053,0.394,0.394
1982.792,0.062,0.403,0.403
1982.875,0.051,0.392,0.392
1982.959,0.294,0.635,0.635
1983.042,0.386,0.727,0.727
1983.125,0.329,0.670,0.670
1983.209,0.251,0.592,0.592
1983.292,0.169,0.510,0.510
1983.375,0.213,0.554,0.554
1983.459,0.160,0.501,0.501
1983.542,0.124,0.465,0.465
1983.625,0.266,0.607,0.607
1983.709,0.293,0.634,0.634
1983.792,0.108,0.449,0.449
1983.875,0.252,0.593,0.593
1983.959,0.098,0.439,0.439
1984.042,0.166,0.507,0.507
1984.125,0.021,0.362,0.362
1984.209,0.128,0.469,0.469
1984.292,-0.004,0.337,0.337
1984.375,0.209,0.550,0.550
1984.459,-0.030,0.311,0.311
1984.542,0.031,0.372,0.372
1984.625,0.095,0.436,0.436
1984.709,0.121,0.462,0.462
1984.792,0.033,0.374,0.374
1984.875,-0.045,0.296,0.296
1984.959,-0.167,0.174,0.174
1985.042,0.118,0.459,0.459
1985.125,-0.098,0.243,0.243
1985.209,0.031,0.372,0.372
1985.292,0.001,0.342,0.342
1985.375,0.051,0.392,0.392
1985.459,0.073,0.414,0.414
1985.542,-0.042,0.299,0.299
1985.625,0.092,0.433,0.433
1985.709,0.066,0.407,0.407
1985.792,0.035,0.376,0.376
1985.875,0.002,0.343,0.343
1985.959,0.058,0.399,0.399
1986.042,0.142,0.483,0.483
1986.125,0.260,0.601,0.601
1986.209,0.127,0.468,0.468
1986.292,0.128,0.469,0.469
1986.375,0.111,0.452,0.452
1986.459,0.049,0.390,0.390
1986.542,0.031,0.372,0.372
1986.625,0.080,0.421,0.421
1986.709,0.012,0.353,0.353
1986.792,0.081,0.422,0.422
1986.875,0.031,0.372,0.372
1986.959,0.042,0.383,0.383
1987.042,0.202,0.543,0.543
1987.125,0.321,0.662,0.662
1987.209,0.077,0.418,0.418
1987.292,0.157,0.498,0.498
1987.375,0.165,0.506,0.506
1987.459,0.244,0.585,0.585
1987.542,0.330,0.671,0.671
1987.625,0.207,0.548,0.548
1987.709,0.272,0.613,0.613
1987.792,0.248,0.589,0.589
1987.875,0.201,0.542,0.542
1987.959,0.370,0.711,0.711
1988.042,0.439,0.780,0.780
1988.125,0.322,0.663,0.663
1988.209,0.365,0.706,0.706
1988.292,0.318,0.659,0.659
1988.375,0.305,0.646,0.646
1988.459,0.315,0.656,0.656
1988.542,0.237,0.578,0.578
1988.625,0.257,0.598,0.598
1988.709,0.265,0.606,0.606
1988.792,0.255,0.596,0.596
1988.875,0.049,0.390,0.390
1988.959,0.181,0.522,0.522
1989.042,-0.012,0.329,0.329
1989.125,0.210,0.551,0.551
1989.209,0.185,0.526,0.526
1989.292,0.156,0.497,0.497
1989.375,0.061,0.402,0.402
1989.459,0.099,0.440,0.440
1989.542,0.243,0.584,0.584
1989.625,0.232,0.573,0.573
1989.709,0.260,0.601,0.601
1989.792,0.230,0.571,0.571
1989.875,0.103,0.444,0.444
1989.959,0.278,0.619,0.619
1990.042,0.270,0.611,0.611
1990.125,0.286,0.627,0.627
1990.209,0.620,0.961,0.961
1990.292,0.462,0.803,0.803
1990.375,0.361,0.702,0.702
1990.459,0.303,0.644,0.644
1990.542,0.353,0.694,0.694
1990.625,0.256,0.597,0.597
1990.709,0.193,0.534,0.534
1990.792,0.376,0.717,0.717
1990.875,0.358,0.699,0.699
1990.959,0.289,0.630,0.630
1991.042,0.307,0.648,0.648
1991.125,0.377,0.718,0.718
1991.209,0.223,0.564,0.564
1991.292,0.414,0.755,0.755
1991.375,0.284,0.625,0.625
1991.459,0.420,0.761,0.761
1991.542,0.410,0.751,0.751
1991.625,0.328,0.669,0.669
1991.709,0.323,0.664,0.664
1991.792,0.222,0.563,0.563
1991.875,0.226,0.567,0.567
1991.959,0.210,0.551,0.551
1992.042,0.358,0.699,0.699
1992.125,0.312,0.653,0.653
1992.209,0.308,0.649,0.649
1992.292,0.163,0.504,0.504
1992.375,0.186,0.527,0.527
1992.459,0.159,0.500,0.500
1992.542,-0.005,0.336,0.336
1992.625,0.018,0.359,0.359
1992.709,-0.087,0.254,0.254
1992.792,-0.025,0.316,0.316
1992.875,-0.048,0.293,0.293
1992.959,0.106,0.447,0.447
1993.042,0.259,0.600,0.600
1993.125,0.272,0.613,0.613
1993.209,0.237,0.578,0.578
1993.292,0.179,0.520,0.520
1993.375,0.200,0.541,0.541
1993.459,0.178,0.519,0.519
1993.542,0.155,0.496,0.496
1993.625,0.080,0.421,0.421
1993.709,0.062,0.403,0.403
1993.792,0.152,0.493,0.493
1993.875,0.014,0.355,0.355
1993.959,0.120,0.461,0.461
1994.042,0.166,0.507,0.507
1994.125,-0.026,0.315,0.315
1994.209,0.207,0.548,0.548
1994.292,0.268,0.609,0.609
1994.375,0.221,0.562,0.562
1994.459,0.332,0.673,0.673
1994.542,0.201,0.542,0.542
1994.625,0.170,0.511,0.511
1994.709,0.254,0.595,0.595
1994.792,0.350,0.691,0.691
1994.875,0.356,0.697,0.697
1994.959,0.260,0.601,0.601
1995.042,0.418,0.759,0.759
1995.125,0.646,0.987,0.987
1995.209,0.340,0.681,0.681
1995.292,0.379,0.720,0.720
1995.375,0.225,0.566,0.566
1995.459,0.364,0.705,0.705
1995.542,0.397,0.738,0.738
1995.625,0.385,0.726,0.726
1995.709,0.271,0.612,0.612
1995.792,0.380,0.721,0.721
1995.875,0.364,0.705,0.705
1995.959,0.175,0.516,0.516
1996.042,0.168,0.509,0.509
1996.125,0.399,0.740,0.740
1996.209,0.239,0.580,0.580
1996.292,0.209,0.550,0.550
1996.375,0.221,0.562,0.562
1996.459,0.196,0.537,0.537
1996.542,0.296,0.637,0.637
1996.625,0.341,0.682,0.682
1996.709,0.191,0.532,0.532
1996.792,0.133,0.474,0.474
1996.875,0.279,0.620,0.620
1996.959,0.291,0.632,0.632
1997.042,0.225,0.566,0.566
1997.125,0.302,0.643,0.643
1997.209,0.380,0.721,0.721
1997.292,0.315,0.656,0.656
1997.375,0.280,0.621,0.621
1997.459,0.478,0.819,0.819
1997.542,0.332,0.673,0.673
1997.625,0.395,0.736,0.736
1997.709,0.461,0.802,0.802
1997.792,0.557,0.898,0.898
1997.875,0.562,0.903,0.903
1997.959,0.507,0.848,0.848
1998.042,0.503,0.844,0.844
1998.125,0.761,1.102,1.102
1998.209,0.541,0.882,0.882
1998.292,0.616,0.957,0.957
1998.375,0.602,0.943,0.943
1998.459,0.666,1.007,1.007
1998.542,0.634,0.975,0.975
1998.625,0.618,0.959,0.959
1998.709,0.392,0.733,0.733
1998.792,0.384,0.725,0.725
1998.875,0.362,0.703,0.703
1998.959,0.478,0.819,0.819
1999.042,0.379,0.720,0.720
1999.125,0.569,0.910,0.910
1999.209,0.233,0.574,0.574
1999.292,0.277,0.618,0.618
1999.375,0.226,0.567,0.567
1999.459,0.308,0.649,0.649
1999.542,0.291,0.632,0.632
1999.625,0.260,0.601,0.601
1999.709,0.278,0.619,0.619
1999.792,0.275,0.616,0.616
1999.875,0.277,0.618,0.618
1999.959,0.335,0.676,0.676
2000.042,0.179,0.520,0.520
2000.125,0.462,0.803,0.803
2000.209,0.415,0.756,0.756
2000.292,0.495,0.836,0.836
2000.375,0.276,0.617,0.617
2000.459,0.324,0.665,0.665
2000.542,0.308,0.649,0.649
2000.625,0.351,0.692,0.692
2000.709,0.316,0.657,0.657
2000.792,0.201,0.542,0.542
2000.875,0.228,0.569,0.569
2000.959,0.197,0.538,0.538
2001.042,0.358,0.699,0.699
2001.125,0.349,0.690,0.690
2001.209,0.478,0.819,0.819
2001.292,0.439,0.780,0.780
2001.375,0.470,0.811,0.811
2001.459,0.436,0.777,0.777
2001.542,0.494,0.835,0.835
2001.625,0.475,0.816,0.816
2001.709,0.458,0.799,0.799
2001.792,0.440,0.781,0.781
2001.875,0.655,0.996,0.996
2001.959,0.492,0.833,0.833
2002.042,0.632,0.973,0.973
2002.125,0.646,0.987,0.987
2002.209,0.743,1.084,1.084
2002.292,0.505,0.846,0.846
2002.375,0.500,0.841,0.841
2002.459,0.467,0.808,0.808
2002.542,0.550,0.891,0.891
2002.625,0.474,0.815,0.815
2002.709,0.500,0.841,0.841
2002.792,0.472,0.813,0.813
2002.875,0.496,0.837,0.837
2002.959,0.361,0.702,0.702
2003.042,0.638,0.979,0.979
2003.125,0.475,0.816,0.816
2003.209,0.464,0.805,0.805
2003.292,0.462,0.803,0.803
2003.375,0.503,0.844,0.844
2003.459,0.418,0.759,0.759
2003.542,0.487,0.828,0.828
2003.625,0.590,0.931,0.931
2003.709,0.564,0.905,0.905
2003.792,0.658,0.999,0.999
2003.875,0.478,0.819,0.819
2003.959,0.648,0.989,0.989
2004.042,0.499,0.840,0.840
2004.125,0.621,0.962,0.962
2004.209,0.518,0.859,0.859
2004.292,0.512,0.853,0.853
2004.375,0.325,0.666,0.666
2004.459,0.334,0.675,0.675
2004.542,0.258,0.599,0.599
2004.625,0.431,0.772,0.772
2004.709,0.447,0.788,0.788
2004.792,0.530,0.871,0.871
2004.875,0.644,0.985,0.985
2004.959,0.407,0.748,0.748
2005.042,0.616,0.957,0.957
2005.125,0.495,0.836,0.836
2005.209,0.618,0.959,0.959
2005.292,0.606,0.947,0.947
2005.375,0.533,0.874,0.874
2005.459,0.558,0.899,0.899
2005.542,0.539,0.880,0.880
2005.625,0.553,0.894,0.894
2005.709,0.620,0.961,0.961
2005.792,0.660,1.001,1.001
2005.875,0.639,0.980,0.980
2005.959,0.574,0.915,0.915
2006.042,0.456,0.797,0.797
2006.125,0.624,0.965,0.965
2006.209,0.507,0.848,0.848
2006.292,0.429,0.770,0.770
2006.375,0.425,0.766,0.766
2006.459,0.559,0.900,0.900
2006.542,0.468,0.809,0.809
2006.625,0.608,0.949,0.949
2006.709,0.539,0.880,0.880
2006.792,0.604,0.945,0.945
2006.875,0.621,0.962,0.962
2006.959,0.695,1.036,1.036
2007.042,0.870,1.211,1.211
2007.125,0.610,0.951,0.951
2007.209,0.562,0.903,0.903
2007.292,0.672,1.013,1.013
2007.375,0.547,0.888,0.888
2007.459,0.498,0.839,0.839
2007.542,0.529,0.870,0.870
2007.625,0.529,0.870,0.870
2007.709,0.494,0.835,0.835
2007.792,0.519,0.860,0.860
2007.875,0.505,0.846,0.846
2007.959,0.393,0.734,0.734
2008.042,0.185,0.526,0.526
2008.125,0.260,0.601,0.601
2008.209,0.597,0.938,0.938
2008.292,0.418,0.759,0.759
2008.375,0.404,0.745,0.745
2008.459,0.392,0.733,0.733
2008.542,0.519,0.860,0.860
2008.625,0.433,0.774,0.774
2008.709,0.512,0.853,0.853
2008.792,0.585,0.926,0.926
2008.875,0.603,0.944,0.944
2008.959,0.447,0.788,0.788
2009.042,0.546,0.887,0.887
2009.125,0.445,0.786,0.786
2009.209,0.416,0.757,0.757
2009.292,0.508,0.849,0.849
2009.375,0.517,0.858,0.858
2009.459,0.599,0.940,0.940
2009.542,0.649,0.990,0.990
2009.625,0.610,0.951,0.951
2009.709,0.657,0.998,0.998
2009.792,0.593,0.934,0.934
2009.875,0.676,1.017,1.017
2009.959,0.594,0.935,0.935
2010.042,0.663,1.004,1.004
2010.125,0.742,1.083,1.083
2010.209,0.791,1.132,1.132
2010.292,0.779,1.120,1.120
2010.375,0.670,1.011,1.011
2010.459,0.621,0.962,0.962
2010.542,0.589,0.930,0.930
2010.625,0.592,0.933,0.933
2010.709,0.550,0.891,0.891
2010.792,0.612,0.953,0.953
2010.875,0.708,1.049,1.049
2010.959,0.390,0.731,0.731
2011.042,0.419,0.760,0.760
2011.125,0.382,0.723,0.723
2011.209,0.511,0.852,0.852
2011.292,0.551,0.892,0.892
2011.375,0.423,0.764,0.764
2011.459,0.539,0.880,0.880
2011.542,0.609,0.950,0.950
2011.625,0.628,0.969,0.969
2011.709,0.510,0.851,0.851
2011.792,0.558,0.899,0.899
2011.875,0.475,0.816,0.816
2011.959,0.478,0.819,0.819
2012.042,0.357,0.698,0.698
2012.125,0.402,0.743,0.743
2012.209,0.402,0.743,0.743
2012.292,0.610,0.951,0.951
2012.375,0.647,0.988,0.988
2012.459,0.604,0.945,0.945
2012.542,0.536,0.877,0.877
2012.625,0.599,0.940,0.940
2012.709,0.631,0.972,0.972
2012.792,0.696,1.037,1.037
2012.875,0.694,1.035,1.035
2012.959,0.419,0.760,0.760
2013.042,0.572,0.913,0.913
2013.125,0.518,0.859,0.859
2013.209,0.541,0.882,0.882
2013.292,0.498,0.839,0.839
2013.375,0.530,0.871,0.871
2013.459,0.615,0.956,0.956
2013.542,0.553,0.894,0.894
2013.625,0.614,0.955,0.955
2013.709,0.679,1.020,1.020
2013.792,0.618,0.959,0.959
2013.875,0.756,1.097,1.097
2013.959,0.582,0.923,0.923
2014.042,0.636,0.977,0.977
2014.125,0.442,0.783,0.783
2014.209,0.654,0.995,0.995
2014.292,0.706,1.047,1.047
2014.375,0.724,1.065,1.065
2014.459,0.621,0.962,0.962
2014.542,0.559,0.900,0.900
2014.625,0.725,1.066,1.066
2014.709,0.759,1.100,1.100
2014.792,0.722,1.063,1.063
2014.875,0.591,0.932,0.932
2014.959,0.690,1.031,1.031
2015.042,0.732,1.073,1.073
2015.125,0.769,1.110,1.110
2015.209,0.789,1.130,1.130
2015.292,0.683,1.024,1.024
2015.375,0.722,1.063,1.063
2015.459,0.752,1.093,1.093
2015.542,0.699,1.040,1.040
2015.625,0.764,1.105,1.105
2015.709,0.810,1.151,1.151
2015.792,0.993,1.334,1.334
2015.875,0.963,1.304,1.304
2015.959,1.041,1.382,1.382
2016.042,1.065,1.406,1.406
2016.125,1.209,1.550,1.550
2016.209,1.178,1.519,1.519
2016.292,1.014,1.355,1.355
2016.375,0.845,1.186,1.186
2016.459,0.764,1.105,1.105
2016.542,0.779,1.120,1.120
2016.625,0.924,1.265,1.265
2016.709,0.827,1.168,1.168
2016.792,0.799,1.140,1.140
2016.875,0.800,1.141,1.141
2016.959,0.757,1.098,1.098
2017.042,0.911,1.252,1.252
2017.125,1.007,1.348,1.348
2017.209,1.006,1.347,1.347
2017.292,0.830,1.171,1.171
2017.375,0.770,1.111,1.111
2017.459,0.660,1.001,1.001
2017.542,0.767,1.108,1.108
2017.625,0.794,1.135,1.135
2017.709,0.711,1.052,1.052
2017.792,0.780,1.121,1.121
2017.875,0.767,1.108,1.108
2017.959,0.796,1.137,1.137
2018.042,0.687,1.028,1.028
2018.125,0.737,1.078,1.078
2018.209,0.755,1.096,1.096
2018.292,0.779,1.120,1.120
2018.375,0.696,1.037,1.037
2018.459,0.709,1.050,1.050
2018.542,0.727,1.068,1.068
2018.625,0.709,1.050,1.050
2018.709,0.695,1.036,1.036
2018.792,0.876,1.217,1.217
2018.875,0.725,1.066,1.066
2018.959,0.808,1.149,1.149
2019.042,0.808,1.149,1.149
2019.125,0.819,1.160,1.160
2019.209,1.026,1.367,1.367
2019.292,0.908,1.249,1.249
2019.375,0.750,1.091,1.091
2019.459,0.815,1.156,1.156
2019.542,0.837,1.178,1.178
2019.625,0.841,1.182,1.182
2019.709,0.817,1.158,1.158
2019.792,0.936,1.277,1.277
2019.875,0.899,1.240,1.240
2019.959,1.000,1.341,1.341
2020.042,1.050,1.391,1.391
2020.125,1.099,1.440,1.440
2020.208,1.057,1.398,1.398
2020.292,1.016,1.357,1.357
2020.375,0.877,1.218,1.218
2020.458,0.818,1.159,1.159
2020.542,0.810,1.151,1.151
2020.625,0.808,1.149,1.149
2020.708,0.875,1.216,1.216
2020.792,0.789,1.130,1.130
2020.875,0.982,1.323,1.323
2020.958,0.691,1.032,1.032
